ID;USD;EUR;JPY;GBP;CAD;CHF;INR;CNY;TRY;SAR;IDR;AED;THB;VND;EGP;KRW;RUB;ZAR;AUD
38247;405,7;333,5;44.689,90;226,6;529,5;515,9;18.585,10;3.357,80;617,3;1.521,50;3.666.919,00;1.490,10;16.751,40;6.386.122,90;2.522,40;465.135,00;11.854,60;2.665,60;582,7
38250;404,3;332,8;44.450,70;226,8;525,6;515,6;18.535,10;3.346,20;616,1;1.516,30;3.653.859,50;1.485,00;16.697,60;6.367.721,90;2.521,40;463.448,80;11.812,00;2.624,40;577,9
38251;408,5;333,3;44.961,60;227,9;527,1;515,1;18.713,40;3.381,00;618,5;1.532,00;3.686.712,50;1.500,40;16.856,80;6.434.283,50;2.549,00;468.345,30;11.934,30;2.636,50;583,1
38252;405,4;331,2;44.856,00;226,1;520,3;512,2;18.573,10;3.354,90;612,2;1.520,20;3.714.220,70;1.488,90;16.769,30;6.382.233,40;2.523,30;465.139,00;11.840,10;2.639,90;574
38253;411,5;334,7;45.411,10;228,7;525,8;517,8;18.863,20;3.405,80;615,6;1.543,20;3.754.114,50;1.511,40;17.017,60;6.479.067,50;2.559,50;472.607,80;12.022,30;2.645,90;575
38254;407,9;332,5;45.175,50;226,3;520,2;514,9;18.702,00;3.375,60;610,4;1.529,50;3.718.775,00;1.498,00;16.874,80;6.425.674,40;2.536,80;468.823,40;11.915,80;2.613,20;572,2
38257;409,2;332,7;45.503,00;226,5;520,9;515,5;18.804,80;3.386,70;613;1.534,60;3.761.570,60;1.503,00;16.992,00;6.444.899,20;2.553,40;470.375,30;11.954,50;2.620,60;573,2
38258;411,7;334,4;45.881,90;227,3;525;518,8;19.000,00;3.407,50;619;1.544,00;3.802.049,10;1.512,20;17.128,80;6.488.391,20;2.573,60;473.249,10;12.028,70;2.641,40;573,3
38259;413;335,3;45.756,90;229,5;524,8;520,5;18.977,10;3.417,80;621,5;1.548,60;3.793.358,30;1.516,80;17.147,70;6.501.897,00;2.577,80;475.924,80;12.065,70;2.659,80;577,7
38260;415,7;334,7;45.810,90;229,7;526;519;19.119,90;3.440,10;625,8;1.558,80;3.807.353,10;1.526,70;17.218,30;6.548.564,20;2.591,60;478.620,90;12.146,60;2.691,30;573,8
38261;418,1;337,3;46.164,50;232,8;527,6;522,7;19.161,50;3.460,40;630,7;1.568,00;3.824.359,40;1.535,70;17.290,50;6.586.745,10;2.606,90;480.354,90;12.215,30;2.711,40;577,7
38264;412,6;336,5;45.861,10;231,4;525,9;522,9;18.915,40;3.414,50;622,5;1.547,20;3.751.109,10;1.515,30;17.079,60;6.501.784,90;2.574,40;474.226,00;12.051,40;2.668,10;573,9
38265;415,4;337,6;46.163,40;233,1;524,1;524,7;19.044,00;3.438,10;626,2;1.557,90;3.779.516,00;1.525,80;17.199,60;6.546.287,10;2.593,10;477.086,80;12.137,20;2.715,20;574,1
38266;418,5;340,1;46.565,10;235,1;526,5;528,7;19.179,70;3.463,30;630;1.569,30;3.809.986,80;1.537,00;17.336,40;6.595.189,70;2.612,20;482.263,60;12.226,80;2.726,10;577,7
38267;418,1;340,3;46.494,80;234,6;525,2;528,6;19.167,80;3.460,40;628;1.568,00;3.802.409,10;1.535,70;17.298,90;6.587.163,20;2.606,90;481.023,90;12.216,30;2.758,90;575,4
38268;421,8;339,7;46.285,00;235,1;527,3;526,7;19.290,80;3.490,70;629,9;1.581,70;3.833.707,50;1.549,10;17.416,20;6.648.045,30;2.629,60;484.379,90;12.324,00;2.759,00;573,8
38271;421,7;340,6;46.058,10;234,9;528,9;527,6;19.305,40;3.490,20;630;1.581,50;3.831.144,10;1.549,00;17.403,60;6.644.726,10;2.631,50;483.310,30;12.263,00;2.763,60;574,6
38272;414,7;336,9;45.521,60;232,1;522;523;18.993,30;3.432,30;619,6;1.555,30;3.789.735,50;1.523,10;17.149,90;6.538.574,10;2.586,70;475.204,60;12.076,70;2.735,00;567,3
38273;411,3;335,3;45.175,80;230,1;520,4;518,1;18.835,30;3.403,80;612,8;1.542,30;3.758.825,00;1.510,60;17.036,00;6.475.131,30;2.565,70;472.320,60;11.974,00;2.723,80;568,4
38274;415,4;335,1;45.485,00;231,3;519,9;517,2;19.033,40;3.437,60;619,5;1.557,70;3.778.645,30;1.525,60;17.205,90;6.541.760,20;2.594,40;475.367,90;12.092,40;2.721,60;567,2
38275;420,4;336,8;45.871,90;232,9;526,5;518,4;19.252,20;3.479,40;626,2;1.576,60;3.823.537,10;1.544,10;17.427,70;6.626.763,70;2.625,90;481.568,10;12.239,10;2.711,60;574,4
38278;419,1;334,8;45.780,40;232,8;525,2;515,3;19.199,00;3.468,70;619,9;1.571,70;3.817.999,70;1.539,40;17.375,00;6.604.175,50;2.616,20;479.324,50;12.203,70;2.669,60;576,4
38279;419,4;335;45.495,30;232,4;526;515,5;19.195,70;3.470,70;621,3;1.572,70;3.808.116,00;1.540,30;17.329,60;6.604.760,20;2.617,80;479.945,90;12.210,80;2.651,10;575,2
38280;423,6;336,1;45.844,10;233,6;526,6;516,9;19.369,10;3.505,90;630,1;1.588,60;3.846.286,70;1.555,90;17.496,80;6.669.579,70;2.646,00;484.132,20;12.332,90;2.673,70;575,1
38281;422,5;335,1;45.412,40;231,2;526,3;515;19.314,60;3.496,80;626,5;1.584,50;3.848.975,00;1.551,90;17.459,80;6.654.375,00;2.642,60;481.861,30;12.300,10;2.636,40;572,1
38282;422,8;334,7;45.444,60;231,5;524,3;514,7;19.322,00;3.499,30;626,8;1.585,60;3.843.250,20;1.552,90;17.457,40;6.656.982,90;2.644,50;482.245,40;12.239,40;2.620,30;572,2
38285;429,2;335,9;45.762,40;233,4;525,5;514,9;19.580,00;3.552,00;634,9;1.609,40;3.892.389,60;1.576,30;17.625,20;6.760.398,40;2.679,50;486.870,60;12.386,00;2.659,70;574,9
38286;427,5;334,7;45.556,50;232,7;523,7;513,2;19.513,20;3.538,20;633,8;1.603,10;3.885.975,00;1.570,20;17.531,80;6.736.117,50;2.669,20;483.716,30;12.284,00;2.682,60;573,4
38287;428,3;335,3;45.535,80;233,1;522,9;513,9;19.528,20;3.544,40;632,7;1.606,00;3.902.214,00;1.573,00;17.598,90;6.749.220,00;2.661,60;481.567,10;12.322,00;2.634,30;572,2
38288;424,2;333,1;45.022,50;231,8;517,4;508,9;19.311,70;3.510,90;627,6;1.590,80;3.858.098,60;1.558,10;17.445,20;6.679.028,20;2.642,80;477.225,00;12.200,80;2.581,30;569,2
38289;425,6;334,5;45.189,10;232,3;519,1;511,3;19.305,10;3.522,10;627,5;1.595,90;3.872.503,20;1.563,00;17.475,20;6.700.281,70;2.651,20;476.403,00;12.232,60;2.620,30;569,7
38292;428,9;336,5;45.618,90;233,9;523,8;515,6;19.459,10;3.549,40;632,8;1.608,30;3.895.243,20;1.575,00;17.612,90;6.756.958,30;2.681,40;479.883,00;12.337,00;2.621,90;573,8
38293;424,2;334;45.060,60;230,8;520,1;512,2;19.303,20;3.510,90;623,9;1.590,80;3.858.947,00;1.558,10;17.421,90;6.679.028,20;2.636,40;473.195,10;12.212,10;2.618,50;569,2
38294;423,5;330,9;44.948,20;229,2;512,9;506,4;19.190,90;3.505,10;620,2;1.588,30;3.862.320,00;1.555,50;17.431,30;6.668.431,00;2.642,60;472.837,80;12.181,20;2.571,70;560,9
38295;430,5;334,2;45.665,30;233,7;518,6;510,7;19.430,60;3.563,00;630,5;1.614,40;3.906.787,50;1.581,10;17.637,60;6.781.236,00;2.675,60;478.931,30;12.373,90;2.616,90;567,9
38296;431;333,8;45.554,50;233,2;517,5;510,4;19.464,00;3.567,10;628;1.616,20;3.908.739,00;1.583,10;17.610,70;6.788.250,00;2.678,70;478.625,50;12.354,20;2.640,40;566,7
38299;431,9;333,5;45.597,80;232,5;514,4;509,4;19.474,40;3.574,60;629,5;1.619,70;3.856.002,30;1.586,40;17.578,30;6.795.945,00;2.699,20;477.465,30;12.379,20;2.667,50;569,9
38300;433,7;335,8;45.852,00;233,6;519;512,6;19.570,60;3.589,10;633,1;1.626,30;3.890.273,30;1.592,70;17.610,50;6.827.817,70;2.701,60;478.532,70;12.429,50;2.695,80;571,9
38301;433,4;335,5;46.354,30;234,8;519,5;511,3;19.546,30;3.587,00;632,3;1.625,30;3.919.235,30;1.591,80;17.652,40;6.823.881,50;2.684,90;481.290,60;12.430,10;2.682,70;570,7
38302;433,8;336,4;46.295,10;235,5;519,8;510,8;19.586,10;3.590,30;632,9;1.626,80;3.932.395,20;1.593,20;17.634,00;6.832.780,70;2.687,40;482.407,00;12.440,30;2.687,40;568,8
38303;436,1;337,2;46.070,80;235,7;520,5;513,4;19.648,40;3.609,00;637,7;1.635,20;3.924.448,20;1.601,60;17.585,90;6.870.400,70;2.701,30;481.617,00;12.502,90;2.668,10;567,7
38306;437,6;338,2;46.173,40;236,6;527;515,8;19.678,90;3.621,80;640,9;1.641,10;3.936.648,30;1.607,20;17.660,40;6.894.385,70;2.710,90;477.946,50;12.551,60;2.663,30;567,6
38307;439,4;338,6;46.301,80;237,1;524,3;516,2;19.770,80;3.636,70;640,4;1.647,80;3.951.303,60;1.613,80;17.710,00;6.925.381,90;2.747,40;479.605,00;12.603,50;2.655,50;568,3
38308;443,5;340,5;46.196,40;238,9;528,3;516,9;19.957,50;3.670,20;642,3;1.663,10;3.992.158,20;1.628,70;17.806,70;6.988.327,80;2.769,20;478.482,50;12.701,50;2.651,30;566,9
38309;442;340,3;46.058,60;238,8;534,1;516,6;19.905,50;3.658,20;640,5;1.657,60;3.976.895,00;1.623,40;17.755,10;6.969.456,00;2.747,00;472.719,00;12.617,10;2.668,50;569,2
38310;445,6;341,2;45.872,30;239,8;534,4;516,5;20.054,20;3.688,00;642,8;1.671,10;4.011.067,10;1.636,60;17.801,70;7.023.990,50;2.769,40;476.123,40;12.711,40;2.681,20;568,7
38313;447,8;343,3;46.219,70;241,1;530,2;520,6;20.153,20;3.706,20;645,1;1.679,30;4.031.989,40;1.644,70;17.833,60;7.060.907,30;2.796,40;477.130,70;12.771,30;2.693,20;570,7
38314;448,2;342,4;46.399,20;239,5;532,8;518,9;20.186,90;3.709,10;643,5;1.680,70;4.036.038,00;1.645,90;17.857,90;7.069.564,70;2.798,60;477.503,70;12.779,20;2.681,10;570,4
38315;448,6;340,9;46.127,30;238,5;529,5;515,9;20.198,20;3.712,80;642,2;1.682,40;4.026.183,70;1.647,60;17.794,80;7.078.905,70;2.801,40;478.431,70;12.729,00;2.662,00;569,3
38316;451,2;340,8;46.260,90;238,9;531,4;514,9;20.310,80;3.733,90;644,5;1.692,00;4.042.303,10;1.656,90;17.815,90;7.118.017,60;2.815,20;476.955,70;12.773,60;2.664,30;569
38317;451;340,1;46.329,00;238,2;531,8;515,1;20.279,20;3.732,70;641,3;1.691,30;4.059.000,00;1.656,30;17.796,50;7.117.682,00;2.814,20;471.971,50;12.769,60;2.632,90;571,9
38320;451,3;339,7;46.300,50;238,3;533,7;514,7;20.173,10;3.734,80;645,3;1.692,30;4.063.506,30;1.657,20;17.806,30;7.122.981,30;2.811,30;472.503,80;12.704,90;2.599,10;574,8
38321;453,4;341,2;46.607,20;237,2;539,1;515,9;20.171,80;3.752,60;649,5;1.700,40;4.080.599,10;1.665,20;17.868,50;7.151.023,30;2.822,40;475.389,80;12.754,10;2.628,50;584,4
38322;452,9;340,4;46.602,80;234,9;536,5;518,2;20.047,70;3.747,90;643,1;1.698,40;4.080.177,20;1.663,30;17.801,50;7.142.347,90;2.826,90;473.726,20;12.651,70;2.616,10;583,6
38323;454,2;342,3;46.857,50;236,1;539,6;523,7;20.003,00;3.759,10;644,5;1.703,50;4.101.425,60;1.668,30;17.811,50;7.168.183,60;2.834,20;473.049,30;12.717,40;2.666,70;585,2
38324;448,7;335,6;45.993,30;231,6;537,8;512,1;19.767,50;3.713,30;631;1.682,70;4.058.038,40;1.647,80;17.544,50;7.081.938,70;2.799,60;469.736,50;12.529,20;2.601,10;578
38327;453,1;337,4;46.498,80;233,5;544,5;516;19.725,80;3.749,70;634,2;1.699,10;4.104.631,20;1.663,90;17.718,80;7.149.125,90;2.828,20;471.398,30;12.622,40;2.598,20;584
38328;451,8;336,5;46.420,20;232,7;546,8;514,7;19.732,40;3.739,30;631,4;1.694,30;4.106.860,20;1.659,20;17.690,20;7.127.141,90;2.817,00;470.549,50;12.599,60;2.603,50;583,2
38329;436,9;329,3;45.741,20;226,7;536;505,7;19.197,40;3.616,00;620;1.638,50;4.010.741,10;1.604,50;17.249,90;6.892.969,80;2.721,90;462.458,60;12.230,80;2.562,60;579,8
38330;437,1;329,7;45.864,90;228,1;536,3;505,1;19.295,80;3.617,60;629,6;1.639,20;4.006.020,20;1.605,30;17.341,90;6.893.064,70;2.707,80;461.358,90;12.252,30;2.548,60;581,8
38331;434;328,2;45.795,70;226,8;532,6;503,9;19.365,10;3.592,00;623,7;1.627,60;4.015.802,00;1.593,90;17.236,30;6.846.784,00;2.701,70;463.295,00;12.197,80;2.517,20;578,1
38334;435,1;327,2;45.548,40;226,5;534,7;502,2;19.220,50;3.601,10;621;1.631,50;4.037.726,60;1.598,10;17.140,80;6.862.830,00;2.708,50;461.858,50;12.228,70;2.491,00;574
38335;437,1;329,1;46.129,30;227,3;542,1;505;19.265,20;3.617,60;621,8;1.639,10;4.071.585,10;1.605,50;17.263,30;6.890.879,20;2.714,40;462.670,20;12.225,80;2.506,10;576,8
38336;439;327,1;45.715,30;225,8;538,5;500,4;19.272,10;3.633,40;618,3;1.646,20;4.061.847,50;1.612,40;17.241,70;6.923.469,00;2.730,60;465.998,50;12.230,10;2.514,40;573,9
38337;439,5;330,8;45.842,00;227,3;543,6;508;19.219,30;3.637,50;620,8;1.648,00;4.074.165,00;1.614,30;17.217,40;6.933.112,50;2.733,70;463.892,30;12.253,30;2.532,80;580,9
38338;438,9;331,2;45.825,50;226,8;540,8;509,2;19.274,30;3.632,60;615,1;1.645,80;4.081.769,10;1.612,00;17.182,90;6.922.768,20;2.731,10;465.453,40;12.259,60;2.543,40;578,8
38341;442,5;330;45.977,20;227;543,2;507,1;19.390,40;3.661,90;613,9;1.659,30;4.116.996,80;1.624,90;17.279,90;6.978.320,60;2.762,80;468.333,30;12.350,10;2.529,70;578,1
38342;441;329,9;46.090,30;229;542,9;508,6;19.280,50;3.649,50;616,1;1.653,70;4.110.755,90;1.619,40;17.202,60;6.959.513,10;2.748,80;465.422,70;12.282,70;2.510,20;576,3
38343;441;329,5;45.905,90;230,5;546;508,3;19.324,60;3.649,90;613,7;1.653,90;4.113.207,00;1.619,60;17.223,30;6.956.775,00;2.749,60;464.593,50;12.278,50;2.507,60;576
38344;441,1;326,7;45.709,00;229,8;545,1;504,4;19.298,10;3.650,70;606,7;1.654,30;4.097.817,60;1.619,90;17.216,10;6.959.232,40;2.741,40;463.375,40;12.275,10;2.493,30;575,3
38345;441,1;325,8;45.689,10;229;541,5;503,6;19.313,60;3.650,80;604,8;1.654,20;4.088.995,60;1.620,00;17.198,50;6.958.350,20;2.741,40;462.250,60;12.273,60;2.495,00;572,1
38348;441,1;323,8;45.508,30;228,1;538,3;500,7;19.315,80;3.650,80;596,2;1.654,20;4.101.125,90;1.619,90;17.227,20;6.960.555,70;2.743,60;461.611,00;12.250,80;2.479,30;568,2
38349;441,1;324,3;45.543,60;228,7;538,5;501;19.269,50;3.650,70;596,5;1.654,30;4.110.609,50;1.620,00;17.207,30;6.962.320,10;2.738,10;459.846,60;12.260,40;2.486,70;567,9
38350;440,3;324,1;45.865,20;229,8;535,8;500,1;19.236,70;3.643,70;597,6;1.651,10;4.105.331,30;1.616,90;17.235,80;6.949.346,30;2.706,40;458.520,40;12.261,00;2.511,20;568,9
38351;435,6;319,6;44.882,00;226,7;525,3;493,7;19.013,90;3.605,20;585,2;1.633,80;4.064.146,60;1.599,90;16.999,30;6.875.508,10;2.651,70;453.677,30;12.096,60;2.477,50;560,4
38352;435,6;320,5;44.635,90;226,9;521,9;495,3;18.935,50;3.605,20;587,4;1.633,80;4.043.455,60;1.599,90;16.923,10;6.870.716,50;2.644,10;450.933,00;12.074,80;2.454,10;555,7
38355;435,6;323,6;44.812,30;228,9;527,7;500,1;18.911,60;3.605,20;586,1;1.633,60;4.046.722,60;1.599,80;16.953,60;6.870.716,50;2.613,60;452.196,10;12.096,60;2.464,40;560,7
38356;427,8;321,8;44.637,90;227,1;523,5;499;18.587,90;3.540,30;581,7;1.604,20;3.973.797,50;1.570,90;16.746,40;6.748.184,00;2.551,50;444.218,40;11.857,20;2.504,40;556,6
38357;426;320,9;44.242,20;225,7;521,7;497,5;18.616,20;3.525,80;586,8;1.597,60;3.966.060,00;1.564,50;16.660,90;6.725.688,00;2.539,00;445.766,40;11.877,30;2.524,10;555,7
38358;424,4;322,2;44.588,60;226,3;523,7;499;18.588,60;3.512,10;593,4;1.591,40;3.953.667,60;1.558,50;16.657,90;6.699.635,50;2.527,00;449.174,30;11.839,40;2.591,20;557,6
38359;422,2;323,6;44.267,70;226;520,5;501,3;18.443,80;3.494,30;588,8;1.583,30;3.920.971,00;1.550,50;16.533,40;6.666.537,20;2.514,20;443.943,30;11.720,30;2.573,10;557,2
38362;420;320,7;43.879,50;224;513,5;496;18.427,50;3.476,10;582,9;1.575,10;3.903.900,00;1.542,50;16.434,60;6.625.080,00;2.490,60;442.470,00;11.659,20;2.514,80;553,5
38363;421,4;320,4;43.763,50;224,5;512,3;495,9;18.396,10;3.487,30;579,4;1.580,20;3.910.126,60;1.547,50;16.445,30;6.646.372,60;2.493,30;440.521,30;11.778,80;2.512,00;552,3
38364;426,6;321,1;43.677,40;225,3;510,3;496,3;18.625,30;3.530,80;580,1;1.599,90;3.922.585,70;1.566,70;16.562,70;6.727.479,70;2.524,40;444.730,40;11.869,10;2.540,60;555
38365;423,6;320,9;43.368,20;225,2;509;496,5;18.479,50;3.505,90;575;1.588,60;3.872.761,70;1.555,70;16.380,60;6.683.134,90;2.503,50;439.061,30;11.818,40;2.550,70;553,3
38366;422,5;322,7;43.340,00;226,1;513,9;499,7;18.425,20;3.496,80;571,6;1.584,50;3.870.100,00;1.551,70;16.353,50;6.665.782,50;2.492,80;440.878,80;11.806,80;2.532,90;556,1
38369;422,3;322,7;43.090,60;227,1;512,8;498,8;18.410,10;3.494,70;565,4;1.583,50;3.856.620,40;1.550,70;16.233,40;6.665.216,30;2.484,90;437.662,10;11.844,10;2.552,50;556,6
38370;421,8;323,8;43.273,70;225,9;515,6;500,2;18.424,20;3.490,50;567,3;1.581,70;3.862.386,50;1.548,90;16.218,40;6.658.589,00;2.473,60;436.890,80;11.861,70;2.554,20;558
38371;425;326;43.568,00;226,5;521,6;502,6;18.536,30;3.517,10;571,6;1.593,70;3.892.329,10;1.560,60;16.345,70;6.705.710,20;2.492,30;438.080,90;11.958,60;2.560,30;558,9
38372;422,9;326,5;43.624,20;226,1;521,6;504,1;18.516,70;3.500,10;568,8;1.586,00;3.873.763,10;1.553,10;16.288,00;6.674.629,20;2.480,30;436.644,20;11.915,20;2.571,80;556
38373;423,3;325,7;43.703,60;226,5;519,3;504,2;18.498,20;3.503,40;571,5;1.587,50;3.874.039,80;1.554,60;16.322,40;6.683.903,90;2.482,70;439.596,90;11.884,10;2.546,80;551,9
38376;427,4;327,6;43.912,30;227,8;522,5;506,4;18.656,00;3.536,90;571,6;1.602,70;3.906.405,00;1.569,50;16.446,60;6.745.717,40;2.506,40;441.238,70;11.964,10;2.542,50;555,8
38377;424,5;327,6;44.179,80;227,7;526,2;507,5;18.588,90;3.513,40;566,4;1.592,00;3.884.599,50;1.559,00;16.389,90;6.700.732,50;2.489,20;437.871,80;11.913,00;2.533,60;555,2
38378;425,8;325,8;43.808,40;226,3;523,2;504,2;18.616,00;3.524,10;564,2;1.596,80;3.892.661,80;1.563,80;16.389,00;6.721.249,90;2.494,10;439.297,60;11.933,50;2.532,70;549,8
38379;424,5;325,6;43.823,30;225;525,1;503,4;18.540,00;3.513,40;568,2;1.592,00;3.884.387,30;1.559,00;16.343,30;6.705.402,00;2.474,80;436.598,30;11.914,90;2.518,40;547,4
38380;426,8;328,1;44.197,30;226,7;530,5;507,9;18.655,40;3.532,40;570,2;1.600,60;3.906.498,60;1.567,40;16.414,70;6.739.595,70;2.488,20;436.829,60;11.983,00;2.542,70;551,5
38383;422,2;323,9;43.673,50;223,8;523,8;501,7;18.429,00;3.493,90;563,8;1.583,20;3.869.426,00;1.550,40;16.278,10;6.664.480,50;2.463,20;432.914,70;11.828,60;2.515,20;544,7
38384;420,9;323,6;43.805,20;223,9;522,9;503;18.393,30;3.483,60;560;1.578,50;3.887.852,40;1.545,80;16.267,80;6.651.902,10;2.451,70;432.474,70;11.771,00;2.539,80;545,2
38385;421,6;323,5;43.793,70;223,7;522,9;502,6;18.297,40;3.489,40;559,7;1.581,10;3.872.394,70;1.548,40;16.213,70;6.662.120,90;2.451,60;433.341,40;11.797,20;2.542,80;544,5
38386;416,5;321,5;43.597,10;221,6;517,8;501,3;18.067,80;3.447,20;551,6;1.562,00;3.831.800,00;1.529,60;16.043,60;6.579.034,00;2.420,40;427.120,80;11.668,30;2.561,20;541,5
38387;415,9;321,3;43.118,40;220,6;519,2;500,9;18.050,10;3.442,20;545,5;1.559,70;3.822.120,10;1.527,40;15.935,20;6.571.634,40;2.416,90;427.337,20;11.627,50;2.547,60;538,5
38390;414,4;323;43.263,40;222,1;519,9;504;18.005,70;3.429,70;546,2;1.554,10;3.818.695,10;1.521,90;15.857,00;6.543.788,90;2.409,70;425.381,50;11.659,10;2.565,00;535,8
38391;411,1;321,9;43.508,80;221,5;514,1;502,2;17.952,70;3.402,50;547,4;1.541,70;3.819.117,60;1.509,90;15.845,80;6.493.322,20;2.388,30;421.891,20;11.591,00;2.573,70;537,4
38392;411,2;321,5;43.462,70;221,3;513,5;500,7;17.967,30;3.402,90;547,9;1.541,90;3.819.582,60;1.510,00;15.886,20;6.496.168,50;2.389,50;421.942,60;11.562,40;2.564,80;535,4
38393;415,5;322,3;43.866,40;222,1;515,3;501,8;18.190,60;3.438,90;552,2;1.558,30;3.859.995,00;1.526,10;16.027,90;6.566.977,50;2.414,80;431.912,30;11.671,40;2.557,90;531,1
38394;418,9;325,3;44.257,80;224,6;519,4;505,9;18.320,50;3.466,60;554,1;1.570,80;3.886.926,60;1.538,40;16.129,90;6.619.921,90;2.434,30;432.881,30;11.759,70;2.553,20;534,6
38397;424,2;327,2;44.560,10;224,8;524,1;508,7;18.503,60;3.510,90;558;1.590,90;3.921.728,60;1.557,90;16.282,90;6.704.056,00;2.462,50;435.017,10;11.886,10;2.562,80;538,1
38398;424,4;327,3;44.424,10;224,9;524,5;507,4;18.584,50;3.512,60;557,2;1.591,60;3.939.492,10;1.558,80;16.287,60;6.701.274,50;2.465,80;435.773,70;11.888,00;2.557,00;541,1
38399;423,1;325,9;44.613,80;225,2;525,8;504,5;18.500,00;3.501,80;558,3;1.586,70;3.932.713,10;1.554,10;16.322,80;6.684.977,70;2.462,40;433.888,90;11.847,40;2.538,60;541,4
38400;426,3;326,3;44.963,00;225,5;524,5;505;18.668,50;3.527,90;557,2;1.598,50;3.962.846,30;1.565,60;16.426,60;6.729.208,80;2.476,00;437.119,40;11.922,20;2.540,80;541,4
38401;427,1;326,9;45.163,70;225,5;525,1;505,2;18.698,40;3.534,90;559,9;1.601,70;3.951.527,80;1.568,80;16.450,80;6.745.615,10;2.480,90;437.563,80;11.934,20;2.537,80;542,5
38404;427,2;326,8;45.028,00;225,2;526,7;504,9;18.711,30;3.535,30;557,6;1.601,80;3.959.679,60;1.568,90;16.473,00;6.746.832,70;2.482,30;437.187,90;11.931,60;2.531,90;541,2
38405;432,9;327,4;45.105,10;227,1;533;503,6;18.911,20;3.582,50;561,8;1.623,30;3.986.980,00;1.589,90;16.581,40;6.837.296,30;2.518,10;435.230,50;12.030,50;2.504,90;545,5
38406;432,6;327,9;45.459,80;227;538,2;504,6;18.906,80;3.580,40;564,4;1.622,30;3.984.244,70;1.588,90;16.632,40;6.835.077,70;2.512,30;434.114,00;12.023,60;2.515,00;550,7
38407;433,8;328,5;45.719,40;227,4;541;506,6;18.941,90;3.589,90;562,8;1.626,70;4.012.187,50;1.593,10;16.671,20;6.854.551,30;2.520,60;436.569,40;12.034,40;2.530,10;552,3
38408;434,3;329,2;45.683,10;226,7;538;507,9;18.972,40;3.594,10;561,1;1.628,60;4.024.411,90;1.595,00;16.668,70;6.858.978,80;2.523,50;437.941,10;12.046,20;2.533,90;553,4
38411;435,5;328,1;45.410,90;226,1;535,3;504,3;18.985,60;3.604,00;556,7;1.633,00;4.031.177,90;1.599,50;16.664,70;6.881.415,60;2.526,20;438.280,40;12.051,10;2.523,50;548,5
38412;433,5;328,7;45.276,00;225,8;538,5;505,3;18.941,80;3.587,40;555;1.625,60;4.019.164,70;1.592,10;16.590,30;6.852.410,30;2.518,30;434.533,60;12.000,10;2.533,10;551,4
38413;431,8;329,2;45.275,50;226;536;507,6;18.854,50;3.573,40;554,6;1.619,20;4.008.798,80;1.585,80;16.557,60;6.822.945,30;2.506,90;434.988,10;11.976,20;2.553,30;551,6
38414;430,2;327,7;45.179,60;225,4;536,4;506,8;18.799,70;3.560,60;547,3;1.613,30;3.996.987,80;1.580,10;16.545,10;6.802.751,80;2.498,90;432.996,30;11.929,90;2.562,10;548,9
38415;433,5;327,3;45.280,40;225,1;533,4;506,1;18.943,90;3.587,40;547,2;1.625,60;4.054.924,30;1.592,00;16.651,00;6.850.676,50;2.517,80;437.134,30;12.005,50;2.547,60;547
38418;433;328,3;45.575,40;226,3;533,9;509,7;18.904,80;3.583,70;546,4;1.623,90;4.039.890,00;1.590,40;16.622,90;6.844.647,50;2.515,70;435.035,10;11.993,00;2.540,40;546,8
38419;437,3;327,6;45.699,20;226,4;531,5;507,1;19.090,30;3.618,90;552;1.639,80;4.103.591,30;1.606,00;16.751,10;6.910.517,60;2.537,10;439.130,10;12.110,70;2.527,40;547,6
38420;439,5;329;45.679,40;228,8;531,1;511;19.177,60;3.637,50;556,4;1.648,30;4.104.930,00;1.614,20;16.837,20;6.948.934,50;2.547,60;439.983,40;12.108,80;2.547,10;555
38421;440,9;328,8;45.930,70;229,2;531;509,1;19.190,20;3.649,10;564,1;1.653,50;4.129.027,60;1.619,40;16.892,00;6.967.761,60;2.558,90;441.032,10;12.106,20;2.581,20;558
38422;443,7;329,6;46.118,20;230,3;534,1;510,7;19.294,30;3.672,30;561,2;1.664,00;4.155.250,00;1.629,70;16.989,30;7.010.015,50;2.575,10;442.701,60;12.179,00;2.578,60;559
38425;442;330,5;46.349,50;231,2;533,3;512,9;19.233,70;3.657,80;572,3;1.657,40;4.143.280,80;1.623,30;16.944,40;6.981.041,40;2.564,40;442.303,40;12.146,40;2.639,80;561,4
38426;440,7;331;45.992,80;230;530,7;513,7;19.201,30;3.647,00;577,9;1.652,60;4.122.279,80;1.618,50;16.934,20;6.962.268,50;2.555,20;442.368,40;12.103,00;2.681,90;557,8
38427;443;329,9;46.118,50;229,7;532,6;510,1;19.294,90;3.666,50;584,3;1.661,30;4.136.734,00;1.627,10;17.028,90;7.001.172,00;2.570,50;444.683,30;12.172,00;2.681,80;557,7
38428;438,6;327,8;45.838,10;228;526,7;507;19.123,00;3.630,10;579;1.644,90;4.106.391,10;1.610,90;16.881,70;6.930.754,90;2.543,40;438.972,60;12.055,50;2.681,50;552,7
38429;437,2;329;45.846,10;228,2;526,8;510,2;19.082,70;3.618,00;575,9;1.639,40;4.092.816,00;1.605,70;16.847,80;6.911.777,10;2.535,00;439.335,70;12.028,20;2.644,80;551,8
